timestamp,open,high,low,close,volume
2025-03-07 22:00:00,2139.46,2151.99,2116.73,2144.59,18652.7461
2025-03-07 23:00:00,2144.6,2144.69,2115.64,2141.6,14967.4078
2025-03-08 00:00:00,2141.6,2153.27,2130.54,2152.19,9311.7152
2025-03-08 01:00:00,2152.2,2156.0,2105.06,2133.08,23291.065
2025-03-08 02:00:00,2133.07,2145.69,2131.32,2143.79,8874.9107
2025-03-08 03:00:00,2143.79,2143.79,2124.61,2137.8,8409.586
2025-03-08 04:00:00,2137.8,2152.69,2131.4,2150.01,9585.5448
2025-03-08 05:00:00,2150.01,2150.27,2133.4,2140.21,5103.89
2025-03-08 06:00:00,2140.21,2145.69,2133.16,2139.48,5450.3302
2025-03-08 07:00:00,2139.47,2148.0,2134.36,2137.88,5913.5796
2025-03-08 08:00:00,2137.89,2141.11,2126.78,2128.52,7469.2114
2025-03-08 09:00:00,2128.52,2143.5,2126.66,2129.82,7489.409
2025-03-08 10:00:00,2129.83,2140.99,2127.71,2139.61,6950.1205
2025-03-08 11:00:00,2139.6,2142.4,2127.31,2141.95,10211.9747
2025-03-08 12:00:00,2141.95,2173.69,2138.1,2168.59,28221.3316
2025-03-08 13:00:00,2168.6,2198.86,2166.41,2190.21,28663.3086
2025-03-08 14:00:00,2190.21,2195.5,2174.92,2178.81,20052.3845
2025-03-08 15:00:00,2178.8,2191.71,2167.69,2181.4,12664.1535
2025-03-08 16:00:00,2181.4,2198.32,2161.14,2189.99,19765.4009
2025-03-08 17:00:00,2189.99,2219.67,2179.73,2198.93,38633.4507
2025-03-08 18:00:00,2198.92,2213.87,2194.44,2208.69,12242.2824
2025-03-08 19:00:00,2208.68,2234.93,2200.8,2224.6,25658.7158
2025-03-08 20:00:00,2224.61,2225.99,2211.07,2212.99,8063.1941
2025-03-08 21:00:00,2212.99,2225.03,2212.89,2216.31,6521.1748
2025-03-08 22:00:00,2216.31,2217.7,2197.75,2207.51,9499.3191
2025-03-08 23:00:00,2207.51,2210.75,2193.2,2203.58,10747.0448
2025-03-09 00:00:00,2203.57,2209.69,2199.73,2206.22,6342.3591
2025-03-09 01:00:00,2206.21,2212.0,2187.49,2191.21,8617.2272
2025-03-09 02:00:00,2191.2,2194.3,2180.5,2182.0,8851.6021
2025-03-09 03:00:00,2182.01,2189.79,2176.14,2186.01,7869.0883
2025-03-09 04:00:00,2186.0,2191.61,2184.05,2189.49,6054.6544
2025-03-09 05:00:00,2189.49,2197.1,2180.4,2182.89,7414.0622
2025-03-09 06:00:00,2182.89,2184.9,2171.84,2179.9,7477.7213
2025-03-09 07:00:00,2179.89,2189.44,2178.39,2185.07,7557.788
2025-03-09 08:00:00,2185.07,2187.68,2175.71,2176.1,5785.906
2025-03-09 09:00:00,2176.11,2180.79,2160.92,2165.79,15790.7749
2025-03-09 10:00:00,2165.8,2170.3,2128.43,2134.1,20719.5374
2025-03-09 11:00:00,2134.1,2148.6,2132.41,2146.7,13255.7447
2025-03-09 12:00:00,2146.7,2146.9,2131.67,2141.81,18632.7265
2025-03-09 13:00:00,2141.81,2143.65,2102.61,2104.48,26443.0146
2025-03-09 14:00:00,2104.48,2124.65,2098.33,2117.5,39736.7373
2025-03-09 15:00:00,2117.49,2122.6,2084.67,2097.03,36938.583
2025-03-09 16:00:00,2097.01,2109.32,2041.99,2049.41,72300.5431
2025-03-09 17:00:00,2049.41,2057.13,2013.6,2023.93,66293.9726
2025-03-09 18:00:00,2023.93,2039.2,1998.0,2021.21,83972.8418
2025-03-09 19:00:00,2021.21,2049.27,2016.96,2040.47,26944.6417
2025-03-09 20:00:00,2040.47,2056.59,2036.61,2047.03,19914.6838
2025-03-09 21:00:00,2047.04,2050.4,2013.46,2024.51,20709.3475
2025-03-09 22:00:00,2024.5,2029.95,2006.2,2010.05,25595.92
2025-03-09 23:00:00,2010.05,2032.1,1989.66,2020.41,48452.1107
2025-03-10 00:00:00,2020.43,2043.4,1995.08,2036.48,36163.6155
2025-03-10 01:00:00,2036.47,2053.8,2027.41,2043.42,25898.0185
2025-03-10 02:00:00,2043.42,2071.0,2036.71,2057.91,27038.6593
2025-03-10 03:00:00,2057.9,2065.3,2044.29,2057.89,13495.2034
2025-03-10 04:00:00,2057.88,2076.6,2056.01,2072.7,11548.2819
2025-03-10 05:00:00,2072.71,2075.9,2059.3,2064.18,9324.1072
2025-03-10 06:00:00,2064.18,2068.0,2054.19,2067.1,11270.5415
2025-03-10 07:00:00,2067.1,2079.33,2063.0,2075.29,9692.0139
2025-03-10 08:00:00,2075.3,2077.3,2047.83,2062.1,18830.3696
2025-03-10 09:00:00,2062.1,2152.4,2061.62,2102.02,97575.068
2025-03-10 10:00:00,2102.02,2106.54,2076.5,2099.73,21093.6226
2025-03-10 11:00:00,2099.73,2139.0,2098.6,2128.12,22682.7151
2025-03-10 12:00:00,2128.11,2135.98,2105.44,2125.76,23670.8944
2025-03-10 13:00:00,2125.77,2129.8,2078.26,2083.63,35301.0098
2025-03-10 14:00:00,2083.62,2084.1,1997.0,2018.96,125972.4783
2025-03-10 15:00:00,2018.95,2043.79,2010.63,2017.83,54719.2146
2025-03-10 16:00:00,2017.83,2025.3,2000.0,2005.29,38250.4026
2025-03-10 17:00:00,2005.29,2008.72,1906.41,1917.49,163620.4878
2025-03-10 18:00:00,1917.48,1939.12,1812.76,1825.43,224651.4516
2025-03-10 19:00:00,1825.43,1883.44,1810.01,1869.3,139980.2033
2025-03-10 20:00:00,1869.43,1881.97,1843.23,1869.18,42247.0706
2025-03-10 21:00:00,1869.17,1903.99,1861.32,1887.3,39845.5661
2025-03-10 22:00:00,1887.3,1890.08,1865.88,1880.02,22019.8707
2025-03-10 23:00:00,1880.03,1895.49,1857.63,1865.1,33854.4851
2025-03-11 00:00:00,1865.11,1890.46,1754.28,1813.96,171539.7622
2025-03-11 01:00:00,1813.96,1858.77,1774.13,1858.66,105524.529
2025-03-11 02:00:00,1858.65,1877.96,1851.55,1859.69,51155.3016
2025-03-11 03:00:00,1859.68,1881.52,1847.27,1849.78,35471.6095
2025-03-11 04:00:00,1849.78,1879.19,1845.46,1869.06,28657.9618
2025-03-11 05:00:00,1869.06,1914.25,1866.62,1893.6,45804.7384
2025-03-11 06:00:00,1893.6,1905.6,1881.74,1884.83,21321.7011
2025-03-11 07:00:00,1884.82,1908.99,1882.98,1904.1,29352.459
2025-03-11 08:00:00,1904.1,1920.0,1899.57,1907.5,30995.0341
2025-03-11 09:00:00,1907.5,1929.68,1906.18,1917.29,40984.6965
2025-03-11 10:00:00,1917.29,1928.84,1910.69,1921.72,20313.261
2025-03-11 11:00:00,1921.71,1926.0,1906.05,1914.12,29574.7304
2025-03-11 12:00:00,1914.12,1915.58,1887.01,1894.9,46506.6862
2025-03-11 13:00:00,1894.91,1962.98,1867.0,1903.31,132070.3869
2025-03-11 14:00:00,1903.31,1912.63,1840.53,1866.89,125356.7604
2025-03-11 15:00:00,1866.88,1925.99,1864.27,1914.49,59623.387
2025-03-11 16:00:00,1914.49,1936.57,1898.77,1918.2,37550.9967
2025-03-11 17:00:00,1918.2,1918.57,1886.55,1904.91,32316.7605
2025-03-11 18:00:00,1904.91,1963.2,1904.19,1953.13,53766.4001
2025-03-11 19:00:00,1953.13,1963.0,1942.88,1951.91,24152.6287
2025-03-11 20:00:00,1951.9,1955.42,1936.09,1936.7,15209.8518
2025-03-11 21:00:00,1936.71,1950.61,1936.5,1940.4,9106.8783
2025-03-11 22:00:00,1940.4,1952.54,1936.99,1943.7,10323.7902
2025-03-11 23:00:00,1943.69,1944.45,1917.17,1923.43,14747.6881
2025-03-12 00:00:00,1923.42,1925.26,1905.67,1911.9,17585.4558
2025-03-12 01:00:00,1911.9,1917.15,1910.11,1915.52,1792.0377
